Artist Name,Artist ID,Popularity,Followers,Genres,Genre Queried,Artist Image
jang ui soo,115o9N0bQNEob6B8zheqA8,3,641,korean bl ost,korean bl ost,https://i.scdn.co/image/ab67616d0000b273f43760e7b7cde2236d16f5a7
Lee HoYeon,0pZpdYd68dz2fLmxNeHPwk,0,102,korean bl ost,korean bl ost,
JNB,1oyCK3gbBKtddOvqzO3fC6,3,334,korean bl ost,korean bl ost,https://i.scdn.co/image/ab67616d0000b27372df3df16aa30c6e83bca761
하이빈,7yJXzZWivpPXqOHBYP8qQX,4,77,korean bl ost,korean bl ost,
The Bridge,32X9J5qMQUohF6ROtz7CfS,4,333,korean bl ost,korean bl ost,https://i.scdn.co/image/ab67616d0000b2732f9b1529f5f0d52334b83ef1
Ladieu,6r1WwEgGwTGxXlSMZn4RJS,0,588,korean bl ost,korean bl ost,https://i.scdn.co/image/ab67616d0000b27391008158c8cbc1757e173ab6
SONG SEUNG HYUN,0dqIqxXhrwamSSiCbE5mWQ,2,473,korean bl ost,korean bl ost,https://i.scdn.co/image/ab67616d0000b273372325d701c55b9391374995
Lee Su Yeon,6sA3g4kSpQnDHd5o5gssrE,2,1009,korean bl ost,korean bl ost,https://i.scdn.co/image/ab67616d0000b2730993acf3eeccfb23bb040c04
Park Min Gyu,3rkYBqhxnw7HPRRvkaSEgc,1,277,korean bl ost,korean bl ost,https://i.scdn.co/image/ab67616d0000b27313717a6ad18da742b83bee0b
Jung BoYoung,5eDsS8wVmW0yOtsp3TeUL4,0,105,korean bl ost,korean bl ost,
태호,3tJezw9KJYJRtJ9WG1fasi,4,652,korean bl ost,korean bl ost,https://i.scdn.co/image/ab67616d0000b27383671f83d750544b189682c2
Lee SaYa,1SB7r9BRpmuCqCZjvwZpKf,0,121,korean bl ost,korean bl ost,
JEON SANGWOO,6OewwhXIpzSzlsiG9X6LOX,4,146,korean bl ost,korean bl ost,
Nikel,6aRqIPuiwpxg9F90PpyLkV,2,525,korean bl ost,korean bl ost,https://i.scdn.co/image/ab67616d0000b273ab35204d51edbfea1132454f
Hyuk Kwon,0gQU9VEfYXpL0XoR5TEM1J,2,470,korean bl ost,korean bl ost,https://i.scdn.co/image/ab67616d0000b273f6a79493b41f2af61f9b17dd
김한결,6DeRotP8QDAqlw1tkYnygj,2,663,korean bl ost,korean bl ost,https://i.scdn.co/image/ab67616d0000b2733f01677b782cab27d178da99
Jung Min Hyuk,3m7JEBFIoqXwM8cUickFVT,0,268,korean bl ost,korean bl ost,https://i.scdn.co/image/ab67616d0000b273db586d6b93bd779d98bce98f
Ji Seunggyu,1vKmfH8rt3ZbS8XyPboH3g,2,518,korean bl ost,korean bl ost,https://i.scdn.co/image/ab67616d0000b273ab35204d51edbfea1132454f
Jang Bin,7LwbqE1kDzCtUC18Yt4jQl,0,41,korean bl ost,korean bl ost,
U-ri,5NsGcSTre7SCYrhyea6O4E,0,24,korean bl ost,korean bl ost,
赵奕俊,0yRBWeB78jDHLav2tVUUEX,4,1238,korean bl ost,korean bl ost,https://i.scdn.co/image/ab67616d0000b2730ba7b9c789eadf74ef1ecea8
W.O.W,4vCiOgRznMyG8mICmwoKTN,1,80,korean bl ost,korean bl ost,
CRYING NUT,0jg8QQ5BExafoPBy7ZyA5t,28,17225,"k-indie, k-rock, korean punk",korean punk,https://i.scdn.co/image/ab6761610000e5eb9f12d72c3c276f9fb310556b
Drinking Boys and Girls Choir,1ZBsXLFV4kdFa0yqqNy9kx,24,9447,korean punk,korean punk,https://i.scdn.co/image/ab6761610000e5ebc934796dbe184be5342aa788
Slant,0ozfyvvBLbIbuhELtY1sGX,21,13302,"chain punk, korean hardcore, korean punk, modern hardcore",korean punk,https://i.scdn.co/image/ab67616d0000b273cf191006237eb1b9a4df5a7c
No Brain,6keuCA49b9am8lisSodCh7,22,10558,"k-rock, korean punk",korean punk,https://i.scdn.co/image/ab6761610000e5eb56eebc8f1711be440c42d86c
RUMKICKS,0T5WHtmwuKkqfduvDMnWwt,19,8682,korean punk,korean punk,https://i.scdn.co/image/ab6761610000e5ebf03a66f0b7e66b432a829290
초록불꽃소년단,02lSURBnybQit6FIm8zGDE,18,2141,korean punk,korean punk,https://i.scdn.co/image/ab6761610000e5eb8c54ebc7798f810337ac4f92
Galaxy Express,3HbmUr6CJxkk0YGkxeNpMp,16,3976,"k-rock, korean punk",korean punk,https://i.scdn.co/image/ab6761610000e5eb64ea1d737bb1725357945a1e
Lazybone,6xP2saE1VcgnPlroMk0F8k,10,2556,"k-rock, korean punk",korean punk,https://i.scdn.co/image/ab6761610000e5eb1d5c5307c53c055a3fd7c327
The Geeks,03LpYXNaELtKdMT2O4QKnF,8,4772,"korean hardcore, korean punk, straight edge",korean punk,https://i.scdn.co/image/ab6761610000e5eb483fa7fc7122628c5559c902
Scumraid,4s4QE2u7qprwr2jRBHBA6E,5,1670,"korean hardcore, korean punk",korean punk,https://i.scdn.co/image/ab67616d0000b273c3f315de17f2015da1068caa
DTSQ,3vGeQzeuUCGmnWz8EdeePB,5,2401,"k-rock, korean punk, neo-psychedelic",korean punk,https://i.scdn.co/image/ab6761610000e5ebce32324849e2d71c39868b3b
we hate jh,2im2jY0hW7pXNjHuGZxWfN,4,921,korean punk,korean punk,https://i.scdn.co/image/ab6761610000e5eb5cd75032fa1506e6fe6d8ef3
Benzene,7kDRwjT4qqjAD62QFbKh3n,1,117,korean punk,korean punk,https://i.scdn.co/image/9b2c9d244c3d1c6a1bbc4f1d0c5105d3c9c79715
Hellking,4li9ScLzdIT1QZTuPY6uRH,0,104,"korean hardcore, korean punk",korean punk,https://i.scdn.co/image/ab67616d0000b273c17a39741ab80bd9fcf91ed9
TWOFIVE,1vR4SnQ7fF6wxK6LQWHlKz,0,63,korean punk,korean punk,https://i.scdn.co/image/ab6761610000e5ebc6f58e0934bc32f5965d43e2
Drive Shower,5I5olUuleSbLizWkGEjW6V,1,239,korean punk,korean punk,https://i.scdn.co/image/ab67616d0000b2738d4429e29996a8a6f499c0b6
Theatre8,52EBmznZzBZ8HugyJoR600,1,116,korean punk,korean punk,https://i.scdn.co/image/ab67616d0000b273eed043e81af43a1ded8b8615
END THESE DAYS (엔드디즈데이즈),5i6NHEL6HRhlkkrs5M72Q7,0,89,"korean metal, korean punk",korean punk,
Yery Band,56qtl3ZrwHoa9D1eRgoly1,0,157,korean punk,korean punk,https://i.scdn.co/image/ab67616d0000b273528fc85a00a6209ef59769b7
Captain Bootbois,03qJFIaVfuS3Sa0dbX4FT7,0,381,"korean metal, korean punk",korean punk,https://i.scdn.co/image/ab67616d0000b273e8c22c8fc3f5b2c88a633bca
Talkbats,3NL3EhnisNGchFl4MiSRdC,0,107,korean punk,korean punk,https://i.scdn.co/image/ab67616d0000b27385b304ae059aedcb1ddbe2c5
Vanmal,0DFXLjelHBLnlQBKubBHca,0,33,korean punk,korean punk,https://i.scdn.co/image/ab67616d0000b27389e747213f5826e9fb2987d5
Billy Carter,6DtxxXVZW8lIQHEtbtb17o,2,983,"korean indie rock, korean punk",korean punk,https://i.scdn.co/image/ab6761610000e5eb39fa72c26a1e3d11d0a13b46
몽키피콰르텟,7hU6u5iEDP7SBEDSjQsHWE,0,5,korean punk,korean punk,
Full Garage,703KdFztmMJZbbwDmEU3V9,0,65,korean punk,korean punk,https://i.scdn.co/image/ab67616d0000b27389a40208ca95e2fe9ef215fb
Assassination Squad,6NUDbRseagDrGfMwj9VYuR,0,51,korean punk,korean punk,https://i.scdn.co/image/ab67616d0000b2738615ce047e967fa6f24e61f9
Johnny Royal,7IfgMzeyjHcIhjVZo1hHpl,0,46,"korean hardcore, korean punk",korean punk,
Food For Worms,1wsfTJj8p3w2fjQJerPZTc,0,30,korean punk,korean punk,https://i.scdn.co/image/ab67616d0000b2739e6b844a091703c12a286a22
Riot Kidz,6CDRCanbE1lFPCNx8aTJrL,4,675,korean punk,korean punk,https://i.scdn.co/image/ab67616d0000b2739c8cbc40c3b3cd82d708e7b3
Things We Say,5C35s9fNWQXxH2dEF29rYM,0,221,"korean hardcore, korean punk",korean punk,https://i.scdn.co/image/ab67616d0000b273a6dee30e39ddde19177e58e1
Skasucks,4fAXB1stpXBNJqKJXpvDAv,1,351,korean punk,korean punk,https://i.scdn.co/image/ab67616d0000b27334330dbd728e1635c27ba4c8
GWAMEGI (과매기),0p9WoqoJD7prnqyxnhWFSC,0,264,"korean hardcore, korean metal, korean punk",korean punk,https://i.scdn.co/image/ab67616d0000b2737500747181c9dc7c04f410dd
Smoking Goose,6jmMMWrOGOUNKexPF3Xxjd,3,473,korean punk,korean punk,https://i.scdn.co/image/ab6761610000e5ebe2797df225b198b448e54c5f
...Whatever That Means,7iCj1xBpqQ4lemkwgWg4JH,2,486,korean punk,korean punk,https://i.scdn.co/image/ab6761610000e5eb89f8f6bc374e29a17e955da7
All I Have (올아이해브),1oYFBfwW16ri7VjwRGVmqq,0,227,"korean hardcore, korean metal, korean punk",korean punk,https://i.scdn.co/image/ab67616d0000b273b0fb6e1dc829af808ea3d9f2
FLUSH!!,43AufbQhIUBRPEL2cRKGSY,0,301,"korean hardcore, korean punk",korean punk,https://i.scdn.co/image/ab67616d0000b27329bd96f2b137cbce059b5f1b
EXCLAMO,1smSUVzXKhkbLN3rZKFC2j,0,4,korean punk,korean punk,
Look and Listen,2sGItBloKAAJsC4N7JxWEv,0,186,korean punk,korean punk,https://i.scdn.co/image/ab67616d0000b2731ed7800132b35c01183afa18
Monkey Pee Quartet,2N4ZyAEeyXPZon0AnvpmBM,0,51,korean punk,korean punk,https://i.scdn.co/image/ab67616d0000b27339cb9dcf157a5beca886aeae
13Steps,3byNP92JuDIPjxYPamK7N0,0,354,"korean hardcore, korean metal, korean punk",korean punk,https://i.scdn.co/image/ab67616d0000b273479611d71db33138587c104b
Winningshot,66acnNQH0qnzcmWh1DiE11,2,491,korean punk,korean punk,https://i.scdn.co/image/ab6761610000e5eba6c74358befa744ff265fc75
THE VEGGERS,3oylz99LHm2BHe8QwrlRxO,0,166,korean punk,korean punk,https://i.scdn.co/image/ab67616d0000b2738e14732bc0536699fac2a358
Sweet Guerillaz,0uUoKwtFHkIn5oIYvtsj73,0,29,korean punk,korean punk,https://i.scdn.co/image/ab67616d0000b2739d247d3a9d386dc2490a417c
THE PUNK DRUNK LOVE,0ez3g9fXmFeXnxuql5lYns,0,94,korean punk,korean punk,https://i.scdn.co/image/ab67616d0000b273f2707b76f277a9305f969c46
Sidecar,4OQXYjWVhhj5x0XgDiu315,0,104,korean punk,korean punk,https://i.scdn.co/image/ab67616d0000b2737e85ca152b8da96e12728e30
Street Guns,5Y2hLp715quTKS2CzVnbsa,0,127,korean punk,korean punk,https://i.scdn.co/image/ab6761610000e5eb1f353fd578f4c5804c7ab533
Rudyguns,7GA9oHRrTEmdOBH7RF4YDz,0,60,korean punk,korean punk,https://i.scdn.co/image/ab67616d0000b2739adbe3e778560395619aab48
ABOUT JANE,4H7pp9NkBj493H4T0kjdun,0,47,korean punk,korean punk,https://i.scdn.co/image/ab67616d0000b273c77f0c84dce3d55166684e2b
Suck Stuff,1j6ejLgokKrYvvOPZXnOq3,0,134,"korean hardcore, korean punk",korean punk,https://i.scdn.co/image/ab67616d0000b273a30ae1f60c1102dce0285fa7
Burn My Bridges,766l7o43uAgGr15ixx6yQS,0,85,"korean hardcore, korean punk",korean punk,https://i.scdn.co/image/ab67616d0000b27334534cbb6b6d1bb5dd2cbda6
Same Old Story,2BAhrfFhl4HeKPo7M3hmCs,0,231,korean punk,korean punk,https://i.scdn.co/image/ab67616d0000b273c17d6617ce21d5b40628ded4
Gumiho,0AANeqX0U4av9tYti09pEX,3,628,korean punk,korean punk,https://i.scdn.co/image/ab6761610000e5eb2863a51c2a91a3c7b0719800
The Kitsches,26rkPIg68j9eWVeo3jheRE,0,299,"korean hardcore, korean punk",korean punk,https://i.scdn.co/image/ab67616d0000b2733fe25531520913ed456f5fff
Samchung,1PbCa54IHpX94LOBJnQk4c,1,449,"korean hardcore, korean metal, korean punk",korean punk,https://i.scdn.co/image/ab67616d0000b2732834c1ea4a4076e2cd944b63
18Cruk,3vU2Zd0mG6QU2D09Gov8bc,0,59,korean punk,korean punk,
다이얼라잇 Diealright,4bvzRvVncH31EwXLrMIh1Z,0,182,korean punk,korean punk,https://i.scdn.co/image/ab67616d0000b27384ab83c27494e44951172228
Lim Young Woong,75MOYjGEyyH5U4ZFHOPvxR,63,95884,trot,trot,https://i.scdn.co/image/ab6761610000e5ebc4286e90247e0d508ee8cb54
Jeong Dong Won,7fB8Qn00ToFmUY3mAJJSki,43,11153,trot,trot,https://i.scdn.co/image/ab67616d0000b273e0e6c733b7f44e3a37af42a0
HONG JIN YOUNG,5LwiBgLTllBUiqQGNiQ7jY,36,49776,"korean pop, trot",trot,https://i.scdn.co/image/ab6761610000e5eb1509ea5c5453d5edba050412
Kim Heejae,02mf5BLKtAfIkAKozHPmU5,33,5586,trot,trot,https://i.scdn.co/image/ab67616d0000b273f8505aa34f00c1578d1e84fc
Song Ga In,5t5zmsIdTDRqDeI17tilpd,34,11139,trot,trot,https://i.scdn.co/image/ab67616d0000b273eef573f704123507522c04f2
Na Hoon-A,6w4Xk1ziLyfweN6w3KdhxG,27,12218,trot,trot,https://i.scdn.co/image/ab67616d0000b2732b7cf00903df9c862bdf9fb6
YOUNGTAK,0qDHjPB7TJPxYaQ0CWMEU4,33,11560,trot,trot,https://i.scdn.co/image/ab67616d0000b2736f4c00ad8867a03ed9a954fe
Jang Yoon-Jeong,1zeaekWal9sG8T6INxaeQM,29,21182,trot,trot,https://i.scdn.co/image/ab67616d0000b273b0b789d14ca0bf296033c3fc
Jo Hang Jo,291iCcDBlt31CB0rY9sQZq,26,5432,trot,trot,https://i.scdn.co/image/ab67616d0000b273e58285b14ad223bd2d36dc4d
Lee Chanwon,1XlyP7FKwWs9j8GTdk5m4k,29,8488,trot,trot,https://i.scdn.co/image/ab67616d0000b273f6416c314e7699f894c9ce9d
KIM HOJOONG,4T9AuhR3YqSqaPgXzPiAuH,25,6021,trot,trot,https://i.scdn.co/image/ab67616d0000b273f5514f19d5c884fa17a48fb3
Jang Minho,2SeVOe0CXUEKtCq3BR5A0v,26,10382,trot,trot,https://i.scdn.co/image/ab67616d0000b273acdc7744b243e2e0a79754f4
KIM YONJA,5W5z8dxd1mi3fB8aHcv4MK,22,3965,trot,trot,https://i.scdn.co/image/ab67616d0000b273f179b7cfae858ced4e46b296
Jin Sung,73Bihnu9ymiWuNTNtZLg9Z,18,4875,trot,trot,https://i.scdn.co/image/ab67616d0000b273f430f6671977d1fdeacf26ca
Lee Mi Ja,3ZQ97tFlkn5moDjvgQ3kpZ,16,2943,"classic korean pop, trot",trot,https://i.scdn.co/image/ab67616d0000b2731b00eb3f8175c64e9c459b09
Park Hyun-Bin,4CFPY7gjBXwLIaDhkngkjj,18,4268,trot,trot,https://i.scdn.co/image/ab67616d0000b2731ef2548e9f0511710779becc
트로트싱어,56QtS9EdXAIJ7ome8q5agJ,15,2704,trot,trot,https://i.scdn.co/image/ab67616d0000b273703fce3ce14e32abf3d2f2a4
Park Sang-Chul,2hb8P5DKAdd65FRRbw8Ntt,18,2629,trot,trot,https://i.scdn.co/image/ab67616d0000b273dbccfe2893e4afd1f82d8d08
Second Aunt KimDaVi,2XrCYhwuq6x15QFddD1gQv,20,2669,trot,trot,https://i.scdn.co/image/ab67616d0000b273116a2104cc3af7cbab902f84
SUNGMIN,2O46GIp2cr4sZaVPcP0ket,19,56282,trot,trot,https://i.scdn.co/image/ab6761610000e5eb87deb515043bf960ded1028a
오승근,1AklxrEk7i9wiWijLX9pjg,15,1698,trot,trot,https://i.scdn.co/image/ab67616d0000b27324073c8d94d99118e908bb9f
HONGJA,49wMsDuLZqbAAthrdX9cLL,15,2706,trot,trot,https://i.scdn.co/image/ab6761610000e5ebc037f0c9cafd231d016490e1
뽕짝메들리,7bueV9vxX0RpcledYtOuXh,13,1975,trot,trot,https://i.scdn.co/image/ab67616d0000b27329315154d8db183c9e738ef5
트로트 가수들,6TYvz7SwB8KYjEzqDgdGfm,13,5019,trot,trot,https://i.scdn.co/image/ab67616d0000b273faf953ac07041863397947c8
Ju Hyun Mi,6BYCaIaBL90oyU6M1QqdJa,13,2575,trot,trot,https://i.scdn.co/image/ab67616d0000b27374b1fb5221f745c59ee338a2
YOOSANSEUL,4oeD1QNqmKbREjPFgVfI6y,16,4658,trot,trot,https://i.scdn.co/image/ab67616d0000b2730aebff1dd4a8cc854171b7a4
김용임,1yQDZDUxKlzAerBjjztpkV,11,1856,trot,trot,https://i.scdn.co/image/ab67616d0000b27338d3565908c15aebd5fbd86f
YOYOMI,0wsUMUOnEa7yYtdqo1WFOR,15,1713,trot,trot,https://i.scdn.co/image/ab6761610000e5eb420b2d6f3140e3e276b40711
Baeho,3TOP3loCIzeSsfT0oV3jXh,10,989,trot,trot,
Lizzy,6bzePnsrUCmeGI818m5PQi,14,952,trot,trot,https://i.scdn.co/image/ab67616d0000b2734c28db42667e645e2c1f5a04
박군,3Fe5DbLAhIho2Gdc3xr6BC,12,602,trot,trot,https://i.scdn.co/image/ab67616d0000b27399f6f62c5bf81d5e46728b56
김용임,7DGv1DGo6OaQbesPEkj32M,12,2194,trot,trot,https://i.scdn.co/image/ab67616d0000b2734d4e359ad1264f50daadc6ae
최진희,1NSrAf8XJYJVgAXKoxaMet,8,2350,trot,trot,https://i.scdn.co/image/ab67616d0000b2739f1ff54fa2306195e7b7cbd4
Nahee Kim,6PsdTnZrbimJm8FMc7i6nl,9,545,trot,trot,https://i.scdn.co/image/ab6761610000e5ebc4034d8f1a7528f70cbdf614
혜화동로터리,5Jan2JXjvFJKZmWlLNVprB,8,548,trot,trot,https://i.scdn.co/image/ab67616d0000b273bb3b40b441fae9b0df1961bd
Kim yong Im,5FNkDTSAhK4O0IHZ3uoar4,10,516,trot,trot,https://i.scdn.co/image/ab67616d0000b273bd170ad32c398dca09c5bdd3
Jieun Yang,3RfRPUmzPijYom1BhlhLp4,7,831,trot,trot,https://i.scdn.co/image/ab67616d0000b273c7aa3a6cfd59bb80cf0f2fc1
Ji Yoon Hong,0HQ6vXZL2pe5rancY1DP6U,7,250,trot,trot,
김종환,5ky1ZkKrouT7zSsbzNwTEg,7,439,trot,trot,https://i.scdn.co/image/ab67616d0000b2732c7a7cbca7e11d63653fc3c2
sungmo Jo,5NzEQOONnoipbJ6kIDB775,12,48,trot,trot,
Tae Jin-Ah,0WuT3krqBIm5MranO0BJ1H,8,756,trot,trot,https://i.scdn.co/image/ab67616d0000b273ad139aaaa7cb4c4e01efd3f7
Tae Hwa Yoon,2D8TOjwm9HxmUClDQC7S5M,5,494,trot,trot,https://i.scdn.co/image/ab67616d0000b273a866e78f93cc95ac237614b7
Ko Jaegeun,0gRX6Q2nFjWXH7cwAgmeyb,6,253,trot,trot,https://i.scdn.co/image/ab67616d0000b273f577a26d0eee834a156f0b40
Eui Young Kim,265lPO6Sy0EjhjgGj6AXhu,5,537,trot,trot,https://i.scdn.co/image/ab67616d0000b273b65c8d23f6bd92caa4ebe2f9
Hyeyeon Kang,4hW9QstyUJL1ZcnxT248kN,5,290,trot,trot,https://i.scdn.co/image/ab6761610000e5eb33e04563c55f4dd6fea89af0
가수연맹,0xDp2uTZ9Mh1xkCvgwKAVO,5,461,trot,trot,https://i.scdn.co/image/ab67616d0000b2732389d2dd02e01d261828cb00
Byeol Sarang,3VrazTKgtuVIWAklWap0KT,7,462,trot,trot,https://i.scdn.co/image/ab67616d0000b273e2be8cfc35f9e902918f8d83
Kim Suchan,50EaMvYHnpDCZvShM4Cz1A,5,117,trot,trot,
Shin Seong,4ZrBMJ9pZMbLfqPN3nP1XU,5,225,trot,trot,https://i.scdn.co/image/ab67616d0000b273fe0b349a535c4289bb427d8e
Gaeun Eun,1p7Mx0RoLZPkYqNULlC5Jo,4,100,trot,trot,
정미애,6TZFFqqoODjErZ3PPEz0as,4,856,trot,trot,https://i.scdn.co/image/ab67616d0000b2732f198528d4315812d7954ca6
조명섭,1pC2zaWEUKiTmizWEgHKE4,3,447,trot,trot,https://i.scdn.co/image/ab67616d0000b273bb8e4d8dd8a38c33d9cad53d
이수진,6hiE7snEBARzwmjdzjoggP,3,269,trot,trot,https://i.scdn.co/image/ab67616d0000b27380c58d814b8d5cb39bc2ed91
KIM SOO CHAN,2lk4sQjFOSEwPD25NXuMbf,7,688,trot,trot,https://i.scdn.co/image/ab67616d0000b273f2ab47c61c3f2244c3e57636
Song Min Kyung,1yLEsEryx3a0UMg0h7GE2X,6,683,"k-pop ballad, trot",trot,https://i.scdn.co/image/ab6761610000e5eb172402adaa46da8859e756e1
Chang Jung Im,7n1ozvPP3K3wmQvTUvkQFW,5,173,trot,trot,
Kim Bok-Nam,4IzvB8WdHBpRzZZJcPsre6,0,4,trot,trot,
Choi Gab-Seok,0jFn2d0Wb4RRaoF9lcJ5yA,0,5,trot,trot,
Ryu Ji Kwang,7GjsbJgT9M7DpYIKEV9E1W,0,55,trot,trot,https://i.scdn.co/image/ab67616d0000b273581f46addf23d1aafd4b512f
Hyangjin Jeon,1V5jhvRhyxmq7jZD5xeGUP,0,78,trot,trot,
DooRi,7ni7Z9DysFM0rbMnpvyzfs,1,578,trot,trot,https://i.scdn.co/image/ab67616d0000b2737f95568bb0cf96e53388e14c
Yeong Gi,61jkd7X4u1dIDX0IDrGUrl,0,173,trot,trot,
Han Ijae,7vIz2EvjlnTJ9OiVUHLnue,0,144,trot,trot,
Subin Kim,70T8aTzu4LZb9qNvseBLBL,0,119,trot,trot,https://i.scdn.co/image/ab67616d0000b273c9d81c9647dea658462aa076
지원이,6zUP3eL5R7pO4H7k1LKxSz,1,325,trot,trot,https://i.scdn.co/image/ab67616d0000b2730489b637bba0a2e18f675192
Kim YoungChul,6PpuhpJOZ598rVzlvSj2Ea,4,2161,trot,trot,https://i.scdn.co/image/ab6761610000e5ebcc64b4664dc2226a93568f37
Kim Ji-Hee,1xAm6o7v5Lhr0xcEwCim0K,0,1,trot,trot,
Yujin Jeon,3BFcxv7uPQ7efI42KZtDfY,3,100,trot,trot,
Kim Kyungmin,2N57bamKp8nytMojQrW5nP,0,17,trot,trot,https://i.scdn.co/image/ab67616d0000b273fa1b79a974248f2907574fb9
Shin Yu,4aLSOIhA1dueSblihS8Zk9,2,55,trot,trot,https://i.scdn.co/image/ab67616d0000b273fb312f1c4568257ed6858004
Jung Sun-Dal,41IgtAecGm1eW2sxRZiZYX,0,4,trot,trot,
Shim Yeon-Ok,3n0CGimw8IMW5KbJpc5cr6,0,7,trot,trot,
Lim Dohyeong,0wQwcZnROwHxbU2j4A58h1,0,142,trot,trot,
Idol Team (Feel good),6MCWp41PIvUqchyuVGTIFC,1,87,trot,trot,
Jang Yeongu,7gQXiiXmVKMypaXxY7YBr1,0,148,trot,trot,
Jung Soo ra,0bRnVJF5HozBTl4o8etuos,0,5,trot,trot,
A Former star Team (70 years old yeongji mushroom),36HGwmB3sRcV63mazgf9IG,0,71,trot,trot,
Han Gang,1zj0myBN47OY0838Zdjm8Y,1,73,trot,trot,
김미화,7bhK3LR0fFPThcUL1StgQ6,3,146,trot,trot,https://i.scdn.co/image/ab67616d0000b273f641024044ebb24689bf904d
Kum Jan Di,4sxm6i0Tbb3Pt5sF58KIMI,4,977,trot,trot,https://i.scdn.co/image/ab67616d0000b273502c1f103a8bd0d998d94cca
Kim Yeong-Gyun,5v4EIASSnGIuSxFoIJJjSe,0,8,trot,trot,
쿵짝가수,3oI7APpF80JnbVsONUzpDW,1,282,trot,trot,https://i.scdn.co/image/ab67616d0000b2739f9dde33febaa50c4b318a72
Hye Ri Jang,79WoLuXNEK6BdjaYiJxDIH,0,449,trot,trot,https://i.scdn.co/image/ab67616d0000b273d0970efaf16173c0f332c599
Re-challenge Team (Dearest wish),1qZrA0StB2wcdNVt3b8RpD,0,73,trot,trot,
Ha Na-Won,33z0NRrmJx8Mb9TuajMiZD,0,7,trot,trot,
남백송,7Dr6tqFxuwQ2l3BsBmcfHL,0,13,trot,trot,
TAE JIN A,7Hm7HaPth1NwFOU9BJXbhG,3,126,trot,trot,https://i.scdn.co/image/ab67616d0000b27385a0ab865d25df7b9cb11871
나태주,61km720PlFBWz14G7qHSCP,2,301,trot,trot,https://i.scdn.co/image/ab67616d0000b273d97ebeed326b1bc672a2399b
손헌수,5dOttZW4sXogDxNpRBSpnR,0,3,trot,trot,https://i.scdn.co/image/ab67616d0000b2738310e6e8d5ff511e438338c4
SamSigi,17Lp3MkXvzlptTUQtXV73b,0,141,trot,trot,https://i.scdn.co/image/ab67616d0000b273224b29c5b19dbefbeb2ad716
Cho Hangcho,6JY3pmpLJuCPrMemjvJyy6,0,5,trot,trot,
김호중,5wbmgyL731O1evGxyXCu89,1,247,trot,trot,https://i.scdn.co/image/ab67616d0000b27366d98ba2f1eb3d102013f498
꺾어브라더스(정다한,1aUcxwVCaNIsEpC1Qrks3D,0,3,trot,trot,
Da Hyun Kim,2bq9xwaiwirI0rMNQ9MKgX,3,232,trot,trot,
원맨,7r5cW541xJaNn0iHOkAguu,0,4,trot,trot,https://i.scdn.co/image/ab67616d0000b273b2d372fcdc45184d62521b0d
포유(민수현,1NOwiu5HSOhf00L6bASM1u,0,18,trot,trot,
명국환,1Xs2vGideEybfyromtMzfh,0,26,trot,trot,
Baek Nyun-Sul,4hMBl8OxGa6JLwZxwwRlAG,0,1,trot,trot,
김현민,4FU5Nt2KpN7Ytqukd4kEnM,0,13,trot,trot,https://i.scdn.co/image/ab67616d0000b273a90ea5dbe10148a235feaff3
하이량,7Jal3agTZgU8c1nKEtNdZc,0,18,trot,trot,https://i.scdn.co/image/ab67616d0000b273ea7d68b87c831fb6f931d7a1
The Black Skirts,6WeDO4GynFmK4OxwkBzMW8,56,385611,"k-indie, k-rock, korean dream pop, korean indie rock",korean indie rock,https://i.scdn.co/image/ab6761610000e5eb8609536d21beed6769d09d7f
JANNABI,2SY6OktZyMLdOnscX3DCyS,54,503087,korean indie rock,korean indie rock,https://i.scdn.co/image/ab6761610000e5ebe5346373ce792a13045f3eed
So!YoON!,7H5EC2qaylGun66YeRrVHg,52,222497,korean indie rock,korean indie rock,https://i.scdn.co/image/ab6761610000e5eb9c5731995a04af6e4cf5d746
The Poles,7isCii8IZOBPInAYFn2n5Q,47,158096,"bedroom r&b, korean dream pop, korean indie rock",korean indie rock,https://i.scdn.co/image/ab6761610000e5eba814f756d51a20078002d292
SE SO NEON,07OePkse2fcvU9wlVftNMl,45,224195,"k-indie, korean city pop, korean indie rock",korean indie rock,https://i.scdn.co/image/ab6761610000e5eb09f78a42472e3acbb4975407
Parannoul,7eZbNxarrTW4VkRI8u9aDX,45,89641,"hyper-rock, korean indie rock, korean shoegaze",korean indie rock,https://i.scdn.co/image/ab6761610000e5eb4ef6aec62503a1f5cad79f49
ADOY,64sY7LsUjNE3ifONkftTXC,44,166818,"k-indie, korean city pop, korean dream pop, korean electropop, korean indie rock",korean indie rock,https://i.scdn.co/image/ab6761610000e5eba7a75e22ac51af6b397cdfe7
Mid-Air Thief,0zGRuj0aQ3mM6i2dQoO8h0,38,91392,"folktronica, korean indie rock",korean indie rock,https://i.scdn.co/image/ab67616d0000b273978da07b260f80bcc4ba02a4
Nerd Connection,5WKUZJPvN1SScyggtPFShK,45,95965,korean indie rock,korean indie rock,https://i.scdn.co/image/ab6761610000e5ebf37dafb5dbbefd1fb1eb113e
Silica Gel,2kxVxKOgoefmgkwoHipHsn,43,82168,"k-indie, korean indie rock",korean indie rock,https://i.scdn.co/image/ab6761610000e5eb5d61ba15e6cd45e42640281c
