Track Name,Track ID,Duration (ms),Popularity,Track Number,URI,Album Name,Album ID,Artists,Genre Queried,Track Image
I don't wanna die - 2023 ver.,2JkL18Iecr8PHweiLIrKon,159587,11,9,spotify:track:2JkL18Iecr8PHweiLIrKon,Born Rude,0vAIuVpzmDGDVCmgdXfvwg,RUMKICKS,korean punk,https://i.scdn.co/image/ab67616d0000b273e83b4e6ff194d891c9ea511a
GO WEST,727jHC7QOMT4JkC7Z8IlXz,192000,18,1,spotify:track:727jHC7QOMT4JkC7Z8IlXz,GO WEST,2RxUKMuW45kOMES9OsQGDz,Lazybone,korean punk,https://i.scdn.co/image/ab67616d0000b273084af695081fe10facdf7587
우리놀자,3pxKhfPpzazLhb1mN55pNA,177840,12,6,spotify:track:3pxKhfPpzazLhb1mN55pNA,Born Rude,0vAIuVpzmDGDVCmgdXfvwg,RUMKICKS,korean punk,https://i.scdn.co/image/ab67616d0000b273e83b4e6ff194d891c9ea511a
96,11AzSXnKGHqpyJPg8PFLDD,279640,11,7,spotify:track:11AzSXnKGHqpyJPg8PFLDD,96,6UjhJPaBSrcHfL0orYELyx,"CRYING NUT, No Brain",korean punk,https://i.scdn.co/image/ab67616d0000b2733b320b746677fec5b7c7586a
She Was Just A Cute Tsubomi,6jdqHdOxooO23hgXVR9Y90,339906,17,7,spotify:track:6jdqHdOxooO23hgXVR9Y90,Greenroom,3xF0LAEUExCD6Ndw642WX3,초록불꽃소년단,korean punk,https://i.scdn.co/image/ab67616d0000b2732d4e7397d25a19f8fd6b2fa0
Birthday rock,4DWTOq1KEMoyZ0zlvKgbmc,149260,10,1,spotify:track:4DWTOq1KEMoyZ0zlvKgbmc,Birthday rock,3o9psoECCFUxylEQIa9vPS,RUMKICKS,korean punk,https://i.scdn.co/image/ab67616d0000b273c0793def5607862f1da7165b
신기한 노래 Funny Song,0fhzRtWXUQa8XeCHWKqIrk,168133,9,2,spotify:track:0fhzRtWXUQa8XeCHWKqIrk,서커스 매직 유랑단 Circus Magic Clowns,3IcCMyt1uE97C130L1vPc3,CRYING NUT,korean punk,https://i.scdn.co/image/ab67616d0000b27303f585920d8f935a8ef78867
Goodbye song - 2023 ver.,21RTtFCCEg9Hm2LYSDzbuz,120379,9,11,spotify:track:21RTtFCCEg9Hm2LYSDzbuz,Born Rude,0vAIuVpzmDGDVCmgdXfvwg,RUMKICKS,korean punk,https://i.scdn.co/image/ab67616d0000b273e83b4e6ff194d891c9ea511a
She's Sitting in the Blue Chair,7gjXByxlEDB74fFvGa7dFp,122056,5,16,spotify:track:7gjXByxlEDB74fFvGa7dFp,Keep Drinking,5weZL40Nw4VmHCAAJtBzKv,Drinking Boys and Girls Choir,korean punk,https://i.scdn.co/image/ab67616d0000b273d4878b145dfdc4a795a4d11a
Secret Revenge,3k1BEBwpDxtWMvtjZMBm43,154693,6,7,spotify:track:3k1BEBwpDxtWMvtjZMBm43,Marriage License,5NZiSXuHXNIFtpECXLSC2u,Drinking Boys and Girls Choir,korean punk,https://i.scdn.co/image/ab67616d0000b273f06c0f29bb561e21b36a0ef0
Rule The World PUNX,77CTeO7eV0ckF1zpQaeVA5,130873,8,2,spotify:track:77CTeO7eV0ckF1zpQaeVA5,Brutality,4U6EvGVNPu0cifZxcNp1Qg,RUMKICKS,korean punk,https://i.scdn.co/image/ab67616d0000b2730af6e6d64b24b29fc42aae36
PUNK is nowhere - 2023 ver.,2XuSZktIjVPm7uinFqiI8b,139285,8,12,spotify:track:2XuSZktIjVPm7uinFqiI8b,Born Rude,0vAIuVpzmDGDVCmgdXfvwg,RUMKICKS,korean punk,https://i.scdn.co/image/ab67616d0000b273e83b4e6ff194d891c9ea511a
Ddddance,1bqnBbiwUmT1ySFagi3aQI,61541,7,7,spotify:track:1bqnBbiwUmT1ySFagi3aQI,Electric Jungle,1aIyeNpu0Z2tKtOfIjSZp0,Galaxy Express,korean punk,https://i.scdn.co/image/ab67616d0000b273495999a2c7c281b5c3cf6052
PUNK is nowhere,4ijFqQYNc5Jpe6DLTO3gAx,144352,9,1,spotify:track:4ijFqQYNc5Jpe6DLTO3gAx,PUNK is nowhere,2e7ECUXsMlO05E5L3eVFib,RUMKICKS,korean punk,https://i.scdn.co/image/ab67616d0000b2735d42497d6bbdb672a606f309
"OK, Bye",2DlX2XbSCW6niLffw4tzPS,102266,7,1,spotify:track:2DlX2XbSCW6niLffw4tzPS,"OK, Bye/Start Again",4M1gi7SKhTqw32SHl3CE6m,Drinking Boys and Girls Choir,korean punk,https://i.scdn.co/image/ab67616d0000b2735a6fa3f12b4d46d84eb198f7
Hey! You!,5npUW7hQKObXI8MG1rR2Sm,172384,7,1,spotify:track:5npUW7hQKObXI8MG1rR2Sm,Hey!You!,4An1MqvXQeGuWiwEdVg4lP,Gumiho,korean punk,https://i.scdn.co/image/ab67616d0000b2736d1e3671ef06a286875caaf1
Wish,0kp3ukvEZFTFdw6LYapUPm,240985,6,11,spotify:track:0kp3ukvEZFTFdw6LYapUPm,Marriage License,5NZiSXuHXNIFtpECXLSC2u,Drinking Boys and Girls Choir,korean punk,https://i.scdn.co/image/ab67616d0000b273f06c0f29bb561e21b36a0ef0
Speed Up Losers - 25th Anniversary Version,5shGjesP0bcFBjvxsHP2yT,182986,15,2,spotify:track:5shGjesP0bcFBjvxsHP2yT,CRYING NUT 25th Anniversary Best Album,3LCvmUeoynudUbGfTCPkko,CRYING NUT,korean punk,https://i.scdn.co/image/ab67616d0000b2733b4526622f5e18ed92a09ebc
Oh Yeah!,4BfmJnaP3Ghu4W7JmMHamO,215013,11,3,spotify:track:4BfmJnaP3Ghu4W7JmMHamO,개구쟁이 Naughty Boy,0xWooj0tF8YM8CEGIuq0J2,Galaxy Express,korean punk,https://i.scdn.co/image/ab67616d0000b2739a93b754a2de6d2d04a0a137
Mine - 2023 ver.,45mYYZ7Ss6NQmfKYiYhTIT,161722,9,8,spotify:track:45mYYZ7Ss6NQmfKYiYhTIT,Born Rude,0vAIuVpzmDGDVCmgdXfvwg,RUMKICKS,korean punk,https://i.scdn.co/image/ab67616d0000b273e83b4e6ff194d891c9ea511a
Suicide Boy,715GOagFCLKiez9PNzeAT8,216660,17,13,spotify:track:715GOagFCLKiez9PNzeAT8,GREENBRIDGE,0XLz5gAunbALBC0QzGx1Tk,초록불꽃소년단,korean punk,https://i.scdn.co/image/ab67616d0000b2734b87f0f171a3dd2f62682267
Limitless Night,0h4KLWWAnxsTKe0b1wgcmU,79653,7,1,spotify:track:0h4KLWWAnxsTKe0b1wgcmU,Marriage License,5NZiSXuHXNIFtpECXLSC2u,Drinking Boys and Girls Choir,korean punk,https://i.scdn.co/image/ab67616d0000b273f06c0f29bb561e21b36a0ef0
Little Brother,5crA2VZCnX2ZHibqvAlTXZ,88913,6,8,spotify:track:5crA2VZCnX2ZHibqvAlTXZ,Keep Drinking,5weZL40Nw4VmHCAAJtBzKv,Drinking Boys and Girls Choir,korean punk,https://i.scdn.co/image/ab67616d0000b273d4878b145dfdc4a795a4d11a
Isn’t That Good? - 25th Anniversary Version,3Oy1Sp9v7EVll65sAzOfSh,262973,9,15,spotify:track:3Oy1Sp9v7EVll65sAzOfSh,CRYING NUT 25th Anniversary Best Album,3LCvmUeoynudUbGfTCPkko,CRYING NUT,korean punk,https://i.scdn.co/image/ab67616d0000b2733b4526622f5e18ed92a09ebc
Gonna tell you,24lQw5RfzEP4QRCQbBKWG6,65595,7,1,spotify:track:24lQw5RfzEP4QRCQbBKWG6,Gonna tell you,2r4MPrcbyS0CMysus4scPB,Drinking Boys and Girls Choir,korean punk,https://i.scdn.co/image/ab67616d0000b2739aad43ff98710f152a7d84f9
Midnight Music,0PUb5B2S6HLSzKZzuEGPDC,206053,13,5,spotify:track:0PUb5B2S6HLSzKZzuEGPDC,That's Youth,181sFqpxKRNiZE5SEDgfiZ,No Brain,korean punk,https://i.scdn.co/image/ab67616d0000b273e73d998c7825231732e13faa
Don't touch my head - 2023 ver.,4eFWtEO7jKGK0i5S2t7e2x,68906,11,7,spotify:track:4eFWtEO7jKGK0i5S2t7e2x,Born Rude,0vAIuVpzmDGDVCmgdXfvwg,RUMKICKS,korean punk,https://i.scdn.co/image/ab67616d0000b273e83b4e6ff194d891c9ea511a
Lonesome Petals Came Together To Become A Butterfly,3XR6rDw32x5HqoEN87c4Vx,264933,8,1,spotify:track:3XR6rDw32x5HqoEN87c4Vx,Lonesome Petals Came Together To Become A Butterfly,1eDjdJnEnNHEId7MYeQZrB,CRYING NUT,korean punk,https://i.scdn.co/image/ab67616d0000b2734473a4fa391bb4d1a5b8be97
넌 내게 반했어 (feat. 타이거JK),6KiMHZpKLoRsYgyBgF50K4,226495,8,11,spotify:track:6KiMHZpKLoRsYgyBgF50K4,"Boys, Be Ambitious",4cQnpewzKOU7DvPxOVVPoX,"No Brain, Tiger JK",korean punk,https://i.scdn.co/image/ab67616d0000b27382c36911ad5b2baa4092dcfa
Nabiya,7IEiihy4Ua765KQui4MRx3,157226,11,1,spotify:track:7IEiihy4Ua765KQui4MRx3,Nabiya,4BllcwMyrvmvyxQfFQxrNt,Lazybone,korean punk,https://i.scdn.co/image/ab67616d0000b273a38da3d8acd5b19482ed1110
I Am Not a Machine,66vuKAImNHYS5GJOtrPmEZ,39320,6,9,spotify:track:66vuKAImNHYS5GJOtrPmEZ,Marriage License,5NZiSXuHXNIFtpECXLSC2u,Drinking Boys and Girls Choir,korean punk,https://i.scdn.co/image/ab67616d0000b273f06c0f29bb561e21b36a0ef0
무뢰한,4vOKQ6vUxdvb6VMNoaKKfr,161106,10,10,spotify:track:4vOKQ6vUxdvb6VMNoaKKfr,Born Rude,0vAIuVpzmDGDVCmgdXfvwg,RUMKICKS,korean punk,https://i.scdn.co/image/ab67616d0000b273e83b4e6ff194d891c9ea511a
On your side,7LBNdtzBOKW4S6MMOHCjuE,147053,11,13,spotify:track:7LBNdtzBOKW4S6MMOHCjuE,Born Rude,0vAIuVpzmDGDVCmgdXfvwg,RUMKICKS,korean punk,https://i.scdn.co/image/ab67616d0000b273e83b4e6ff194d891c9ea511a
뜨거운 안녕 Burning Goodbye,2zrK1KGLHpX5vKE7dPY7p1,223426,11,7,spotify:track:2zrK1KGLHpX5vKE7dPY7p1,OK 목장의 젖소 Milk Cattle at the OK Corral,2ohRyGLhnzSVe1ajSigoWf,CRYING NUT,korean punk,https://i.scdn.co/image/ab67616d0000b2736949d240454882b11aed22bb
My Second Universe,3FJcbCj5lD1s9MKnbFlHPN,185853,6,8,spotify:track:3FJcbCj5lD1s9MKnbFlHPN,Marriage License,5NZiSXuHXNIFtpECXLSC2u,Drinking Boys and Girls Choir,korean punk,https://i.scdn.co/image/ab67616d0000b273f06c0f29bb561e21b36a0ef0
Jungle the Black,4F4arrk8iGRPBE76XCf4PL,159640,10,10,spotify:track:4F4arrk8iGRPBE76XCf4PL,Noise on Fire (Remastered),5OiizE4CuzR6iez0imn8lQ,Galaxy Express,korean punk,https://i.scdn.co/image/ab67616d0000b273e3277a108c5932c57b2eee71
순이 우주로 Soony Heading to the Cosmos,2Qtsh8stuEarNyfyYZJJxG,258146,12,12,spotify:track:2Qtsh8stuEarNyfyYZJJxG,OK 목장의 젖소 Milk Cattle at the OK Corral,2ohRyGLhnzSVe1ajSigoWf,CRYING NUT,korean punk,https://i.scdn.co/image/ab67616d0000b2736949d240454882b11aed22bb
Party Like Crazy,7FouYdNJFRPSrrLT9bOdMS,200520,10,4,spotify:track:7FouYdNJFRPSrrLT9bOdMS,SUPER HIGH TENSION,0d8U98AMajWvDxgLHNeGAt,No Brain,korean punk,https://i.scdn.co/image/ab67616d0000b2730697b40381153be7a0aeb3ef
Hit the Corner,0bkDGunILPFVOtoaj5pvcH,108626,6,6,spotify:track:0bkDGunILPFVOtoaj5pvcH,Marriage License,5NZiSXuHXNIFtpECXLSC2u,Drinking Boys and Girls Choir,korean punk,https://i.scdn.co/image/ab67616d0000b273f06c0f29bb561e21b36a0ef0
Don't Touch My Head,7k0PYKPxqQiQmyYhMyrTmv,76000,9,1,spotify:track:7k0PYKPxqQiQmyYhMyrTmv,Don't Touch My Head,4Qz7odbKZx6rC2JLYKRPH8,RUMKICKS,korean punk,https://i.scdn.co/image/ab67616d0000b2733ba908534a1a160274ca4f31
Hero,5UYwBzjTFzXt2OBdDKDh0b,211306,19,1,spotify:track:5UYwBzjTFzXt2OBdDKDh0b,The First Responders2 (Original Soundtrack) Part.3,6e7H9HmEOuZvYqQFvoYNYD,CRYING NUT,korean punk,https://i.scdn.co/image/ab67616d0000b2731fbccbf4def523957623f4df
서른송,11KHPVfZ8V2lHfoNLAM5UJ,161586,8,4,spotify:track:11KHPVfZ8V2lHfoNLAM5UJ,외전 - 트리퍼사운드 컴필레이션 앨범,4uSCFZv6uXSnmuy4JLd6Vb,"Theatre8, Kim Tae Woo",korean punk,https://i.scdn.co/image/ab67616d0000b273f27ba2a8aee18fe7a5a0e555
지독한 노래 Vicious Song,6q0Wir7kusr8hhKZFO5U6j,191960,9,4,spotify:track:6q0Wir7kusr8hhKZFO5U6j,하수연가 Poor Hand Love Song,6PGzupR5yrD7zTw4FgDA5M,CRYING NUT,korean punk,https://i.scdn.co/image/ab67616d0000b2730a156d380f3786a46ae6d436
Love Always Run Away,4rMEoXVYww6Xy7q9wSj4gy,242760,54,1,spotify:track:4rMEoXVYww6Xy7q9wSj4gy,Young Lady And Gentleman (Original Television Soundtrack) Pt.2,64RvabOhN0MJ6hCvgjkmnC,Lim Young Woong,trot,https://i.scdn.co/image/ab67616d0000b273e56f69fd58795fbbcbc919f2
Warmth,3vnaEaDxMKdBhqA1t0uAwl,235053,64,2,spotify:track:3vnaEaDxMKdBhqA1t0uAwl,Warmth,700oyQvND1pNIADYqOkrre,Lim Young Woong,trot,https://i.scdn.co/image/ab67616d0000b273744791c0e707946a832baa13
Do or Die,21ewxM3YvcdTj7cC0XwznO,205440,62,1,spotify:track:21ewxM3YvcdTj7cC0XwznO,Do or Die,0vZCxyaV5c4lcHqds3xfts,Lim Young Woong,trot,https://i.scdn.co/image/ab67616d0000b273831b4a8eb3bd16788dca633a
Home,2PlsVMcOn6ujc2UEYs2Yat,235333,64,1,spotify:track:2PlsVMcOn6ujc2UEYs2Yat,Warmth,700oyQvND1pNIADYqOkrre,Lim Young Woong,trot,https://i.scdn.co/image/ab67616d0000b273744791c0e707946a832baa13
Grain of Sand,4WUpMUjdoi47LY7gBQBXe3,220309,60,1,spotify:track:4WUpMUjdoi47LY7gBQBXe3,Grain of Sand,1Sf3c8MEe4cXaxZzOKgnhc,Lim Young Woong,trot,https://i.scdn.co/image/ab67616d0000b273111a6e9b713b646443c5c222
Photo of My Mind,6ySOgvVNAx7qfWQjAuygwU,272720,48,1,spotify:track:6ySOgvVNAx7qfWQjAuygwU,"Crash Landing on You (Original Television Soundtrack), Pt. 6",7DDssx4nZHYShZUSGEoMom,Song Ga In,trot,https://i.scdn.co/image/ab67616d0000b273eef573f704123507522c04f2
Love's Battery,3ODnfFXZP7hLp2fn2KpGGG,206863,46,1,spotify:track:3ODnfFXZP7hLp2fn2KpGGG,Love's Battery,03IVWQyi8lzS4t2WQKu5iI,HONG JIN YOUNG,trot,https://i.scdn.co/image/ab67616d0000b273d66fa6cfaadb6b634bd1c640
If We Ever Meet Again,2RLdkXSaiQjRbey5pvP8Kt,274386,57,1,spotify:track:2RLdkXSaiQjRbey5pvP8Kt,IM HERO,5ITErfEiF1nEo8KTRgLv43,Lim Young Woong,trot,https://i.scdn.co/image/ab67616d0000b2738f116e476da669a9a3e7dcaa
"Our Blues, Our Life",2jidjmWNeRmKgLjXhW52Gz,207386,55,4,spotify:track:2jidjmWNeRmKgLjXhW52Gz,IM HERO,5ITErfEiF1nEo8KTRgLv43,Lim Young Woong,trot,https://i.scdn.co/image/ab67616d0000b2738f116e476da669a9a3e7dcaa
London Boy,6auT8cRBu3BgPRBrdVBY15,244500,60,1,spotify:track:6auT8cRBu3BgPRBrdVBY15,Polaroid,0dIwHWpQXBKVOuP9CJsY4E,Lim Young Woong,trot,https://i.scdn.co/image/ab67616d0000b2732d2009b6cad53ddacad11334
Polaroid,2tA3NP12r4niSRhb9Y6AoY,206400,57,2,spotify:track:2tA3NP12r4niSRhb9Y6AoY,Polaroid,0dIwHWpQXBKVOuP9CJsY4E,Lim Young Woong,trot,https://i.scdn.co/image/ab67616d0000b2732d2009b6cad53ddacad11334
Rainbow,50xSycnGMDy0Wg5jJcOv3S,196400,55,2,spotify:track:50xSycnGMDy0Wg5jJcOv3S,IM HERO,5ITErfEiF1nEo8KTRgLv43,Lim Young Woong,trot,https://i.scdn.co/image/ab67616d0000b2738f116e476da669a9a3e7dcaa
Trust in me,4zCcKPm03kHARVAiyzlDX8,242786,50,1,spotify:track:4zCcKPm03kHARVAiyzlDX8,Mr. Trot WINNER SONG,2FulfDIqpydc4Q4vNlkk5g,Lim Young Woong,trot,https://i.scdn.co/image/ab67616d0000b273e76a3b26a23718f8772bb6fa
